OTU,Taxonomy,taxon,guid,mbNumber,taxonomicLevel,trophicMode,guild,confidenceRanking,growthForm,trait
ec850d9ba70c5a2e32535fd4db81b300,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_terricola,Preussia,1CB1CA81-36B9-11D5-9548-00D0592D548C,4363,13,Saprotroph,|Dung Saprotroph|-Undefined Saprotroph,Probable,Microfungus,NULL
a023149be4e722ae6a7489eb0cf48910,k__Fungi,NA,NA,NA,NA,NA,NA,NA,NA,NA
3722f0f18653c4d36b8f7663346489ef,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Kamienskia,Kamienskia,EC3C6C34-F458-4509-96A2-E5C302BA7F33,808260,13,Symbiotroph,|Arbuscular Mycorrhizal|-Endophyte,Probable,Microfungus,NULL
6a12343bd1981e867d6a1c342eeafa2b,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Amniculicolaceae;g__Pseudomassariosphaeria;s__Pseudomassariosphaeria_bromicola,Pseudomassariosphaeria,571DB212-F122-461C-98FC-09DE8433882C,551367,13,Saprotroph,|Wood Saprotroph|,Probable,Microfungus,NULL
67f1e71bbe0c9ae3da01e3301569a506,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_persica,Preussia,1CB1CA81-36B9-11D5-9548-00D0592D548C,4363,13,Saprotroph,|Dung Saprotroph|-Undefined Saprotroph,Probable,Microfungus,NULL
7daf2e70e21fcf0aa485609130c4d6f9,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Paraphoma,Paraphoma,0137516B-8BD4-45BF-9368-E16312909A70,25835,13,Pathotroph-Saprotroph,|Plant Pathogen|-Plant Saprotroph-Undefined Saprotroph-Wood Saprotroph,Probable,Microfungus,NULL
82a7c3b875ba65c0c1f9830df31f5431,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Magnaporthales;f__Ophioceraceae;g__Ophioceraceae_gen_Incertae_sedis;s__Ophioceraceae_sp,NA,NA,NA,NA,NA,NA,NA,NA,NA
7377387c20274b129ba75e081e090f49,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales,NA,NA,NA,NA,NA,NA,NA,NA,NA
5695812af347221c98099d051f99c582,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mycosphaerellales;f__Teratosphaeriaceae;g__Teratosphaeriaceae_gen_Incertae_sedis;s__Teratosphaeriaceae_sp,Teratosphaeriaceae,87A3FDCC-E75C-4F2E-B987-C7579847CE32,504465,9,Pathotroph-Saprotroph,Animal Pathogen-Plant Pathogen-Undefined Saprotroph,Probable,NULL,NULL
41c30f61aca417d3229aec390de0405c,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizophagus,Rhizophagus,1CB1CAF7-36B9-11D5-9548-00D0592D548C,20482,13,Symbiotroph,|Arbuscular Mycorrhizal|-Endophyte,Highly Probable,Microfungus,NULL
ad84742de6ed553e5e91cffb6cb73089,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales,NA,NA,NA,NA,NA,NA,NA,NA,NA
fac066547051b114c95ecec92ece9fb4,k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_lapis,Mortierella,1CB19427-36B9-11D5-9548-00D0592D548C,20345,13,Saprotroph-Symbiotroph,Endophyte-Plant Saprotroph-|Undefined Saprotroph|,Probable,Microfungus,NULL
dd1dd081c766a53f8fc8c7e174594a12,k__Fungi,NA,NA,NA,NA,NA,NA,NA,NA,NA
512d08e1f74245c3f6d0b924c3390021,k__Fungi;p__Basidiomycota;c__Agaricomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA
0e12dce005a25bf3f725a46160051ee2,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Knufia;s__Knufia_sp,Knufia,659D1E78-4902-4989-9381-F8EACE16C555,27605,13,Pathotroph-Saprotroph,Animal Pathogen-Plant Pathogen-|Undefined Saprotroph|,Possible,Dimorphic-Microfungus,NULL
533cc3227ad42167794f738a70c9324a,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Testudinaceae;g__Testudinaceae_gen_Incertae_sedis;s__Testudinaceae_sp,NA,NA,NA,NA,NA,NA,NA,NA,NA
e7fa186ad0fde41fcfebbd36508ceb3f,k__Fungi,NA,NA,NA,NA,NA,NA,NA,NA,NA
85dc0fc3b3a7a0103f5ad1896eebd0cf,k__Fungi,NA,NA,NA,NA,NA,NA,NA,NA,NA
a5f199a2d7fea618cf70d26175854700,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__Exophiala_opportunistica,Exophiala,1CB1C728-36B9-11D5-9548-00D0592D548C,8233,13,Pathotroph-Saprotroph-Symbiotroph,|Animal Parasite|-Animal Pathogen-Endophyte-Plant Saprotroph-Undefined Saprotroph,Probable,Dimorphic-Facultative Yeast,NULL
ebd01d05343cb2817410bfa1f08836da,k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Smardaea;s__Smardaea_planchonis,Smardaea,50882CA7-846C-41DE-ACAC-AEB37743645A,5044,13,Saprotroph-Symbiotroph,Endophyte-|Undefined Saprotroph|,Probable,Microfungus-Pezizoid,NULL
b1d29088bc0bed1c82b681f81016e642,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Parasola;s__Parasola_conopilea,Parasola,03E175B8-B742-48B8-8B41-21E2FEEF9159,28505,13,Saprotroph,|Undefined Saprotroph|,Probable,Agaricoid,NULL
4f5c9961df1cb021d329fd4f22f581fe,k__Fungi,NA,NA,NA,NA,NA,NA,NA,NA,NA
6375e9a87cd3ddc4684702de2a2d320f,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Stachybotrys;s__Stachybotrys_chartarum,Stachybotrys chartarum,1CB1A582-36B9-11D5-9548-00D0592D548C,306362,20,Saprotroph,Wood Saprotroph,Probable,Microfungus,Soft Rot
7d96cbdc0b67cf8940231f435b4567f4,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;g__Pyrenochaeta;s__Pyrenochaeta_sp,Pyrenochaeta,1CB1A0CF-36B9-11D5-9548-00D0592D548C,9667,13,Pathotroph-Saprotroph,Plant Pathogen-Undefined Saprotroph-|Wood Saprotroph|,Highly Probable,Microfungus,Soft Rot
3a1f4324efad3223aab5f745b33cb8de,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Schizothecium;s__Schizothecium_sp,Schizothecium,0A1C7CC1-782B-4B8A-8456-F20A4ABDA8BA,4908,13,Saprotroph,|Dung Saprotroph|,Highly Probable,Microfungus,NULL
5ed017c6082070a3e21ad25e9246c711,k__Fungi,NA,NA,NA,NA,NA,NA,NA,NA,NA
86a2d52a5659a60323cd78e1ca415a83,k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Dactylella;s__Dactylella_sp,Dactylella,1CB1C5D8-36B9-11D5-9548-00D0592D548C,7918,13,Saprotroph,Plant Saprotroph-Undefined Saprotroph-|Wood Saprotroph|,Probable,Microfungus,NULL
96affe6245574905eddbcb0720bc1437,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lentitheciaceae;g__Darksidea,Darksidea,E38D4BF5-6E0A-4620-A43E-ADA3D590744A,810760,13,Saprotroph-Symbiotroph,|Endophyte|-Undefined Saprotroph,Highly Probable,Microfungus,NULL
53cd743a1d07f511e3f22aa9728e3e31,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Serendipitaceae;g__Serendipita;s__Serendipita_sp,Serendipita,9597D21B-8566-4B87-B888-F7D578F17392,22442,13,Saprotroph-Symbiotroph,Ectomycorrhizal-|Endophyte|-Ericoid Mycorrhizal-Orchid Mycorrhizal-Undefined Saprotroph,Highly Probable,Microfungus,NULL
350aa3a0a55b5de2cbb6b444e9b311c8,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariales_fam_Incertae_sedis;g__Fusidium;s__Fusidium_sp,Fusidium,1CB18ABD-36B9-11D5-9548-00D0592D548C,8296,13,Saprotroph,|Undefined Saprotroph|,Probable,Microfungus,NULL
7f82625af8c2b65c4a1bb7b20368750d,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lentitheciaceae;g__Darksidea;s__Darksidea_sp,Darksidea,E38D4BF5-6E0A-4620-A43E-ADA3D590744A,810760,13,Saprotroph-Symbiotroph,|Endophyte|-Undefined Saprotroph,Highly Probable,Microfungus,NULL
8505b59f415c21f6b75b1a2eaa71d9fc,k__Fungi;p__Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA
497b400422df911c1be11cbad3618aaf,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Paraphoma;s__Paraphoma_radicina,Paraphoma,0137516B-8BD4-45BF-9368-E16312909A70,25835,13,Pathotroph-Saprotroph,|Plant Pathogen|-Plant Saprotroph-Undefined Saprotroph-Wood Saprotroph,Probable,Microfungus,NULL
efa49c42bc006e58761b8831fe664e15,k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales;f__Chionosphaeraceae;g__Kurtzmanomyces;s__Kurtzmanomyces_sp,Kurtzmanomyces,41D50139-0FF1-405A-9210-B5B5703B29B0,11247,13,Saprotroph,|Undefined Saprotroph|,Probable,Dimorphic,NULL
c3d839bf490cc82fb19523029488d975,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Ophiocordycipitaceae;g__Harposporium,Harposporium,1CB18933-36B9-11D5-9548-00D0592D548C,8454,13,Pathotroph-Saprotroph,|Animal Parasite|-Animal Pathogen-Undefined Saprotroph,Probable,Microfungus,NULL
f5b6cac53862d023d2953affc378d0be,k__Fungi,NA,NA,NA,NA,NA,NA,NA,NA,NA
f7871371743df2c15d8378eff093363f,k__Fungi;p__Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA
cd154f6b02f42bf92bd322d5549ceb37,k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella,Mortierella,1CB19427-36B9-11D5-9548-00D0592D548C,20345,13,Saprotroph-Symbiotroph,Endophyte-Plant Saprotroph-|Undefined Saprotroph|,Probable,Microfungus,NULL
5cbef482e1818c79808e49928d36c33d,k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella,Mortierella,1CB19427-36B9-11D5-9548-00D0592D548C,20345,13,Saprotroph-Symbiotroph,Endophyte-Plant Saprotroph-|Undefined Saprotroph|,Probable,Microfungus,NULL
d87609bf9504b1ef296b933ae66ac978,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Microdominikia;s__Microdominikia_sp,Microdominikia,0CBCFFBC-45AD-4C74-943C-C2F53A31B502,831098,13,Symbiotroph,|Arbuscular Mycorrhizal|-Endophyte,Probable,Microfungus,NULL
665e52ba4bc50b39ac426931c2a8ba8e,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Kamienskia;s__Kamienskia_sp,Kamienskia,EC3C6C34-F458-4509-96A2-E5C302BA7F33,808260,13,Symbiotroph,|Arbuscular Mycorrhizal|-Endophyte,Probable,Microfungus,NULL
01f1426a51dba879c64db182d8a22768,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Niessliaceae;g__Niesslia;s__Niesslia_exigua,Niesslia,1CB1963E-36B9-11D5-9548-00D0592D548C,3506,13,Saprotroph,Dung Saprotroph-|Plant Saprotroph|-Undefined Saprotroph,Probable,Microfungus,NULL
c86d71b08cdf5ceb143447b86fb2c5ed,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Cistella,Cistella,1CB182D0-36B9-11D5-9548-00D0592D548C,1069,13,Saprotroph-Symbiotroph,Endophyte-Plant Saprotroph-Undefined Saprotroph-|Wood Saprotroph|,Probable,Microfungus,NULL
8d99d00cad391723c2a17dc0fcdb2798,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Ploettnerulaceae;g__Collembolispora;s__Collembolispora_sp,Collembolispora,528588DD-AEB0-40A4-A71D-A886FDA28BB6,28741,13,Saprotroph,|Plant Saprotroph|,Probable,Microfungus,NULL
4175158eb91f8cdfbf582a3641cb8d7d,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Kamienskia;s__Kamienskia_perpusilla,Kamienskia,EC3C6C34-F458-4509-96A2-E5C302BA7F33,808260,13,Symbiotroph,|Arbuscular Mycorrhizal|-Endophyte,Probable,Microfungus,NULL
6d0ef49be352b9fbb2c05fed4dc30190,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Schizothecium;s__Schizothecium_sp,Schizothecium,0A1C7CC1-782B-4B8A-8456-F20A4ABDA8BA,4908,13,Saprotroph,|Dung Saprotroph|,Highly Probable,Microfungus,NULL
d3053c188a0cdaf54e01b30177fcb2a2,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Parasola;s__Parasola_conopilea,Parasola,03E175B8-B742-48B8-8B41-21E2FEEF9159,28505,13,Saprotroph,|Undefined Saprotroph|,Probable,Agaricoid,NULL
4bf72e59e8ea182d8e7c8db1a6d2eeca,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_redolens,Fusarium redolens,1CB1AD73-36B9-11D5-9548-00D0592D548C,205091,20,Pathotroph-Saprotroph,Plant Pathogen-Wood Saprotroph,Probable,Microfungus,Soft Rot
dc029043f3cea88457f2845fdda24a54,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Paracylindrocarpon;s__Paracylindrocarpon_sp,Paracylindrocarpon,204E97F5-DC11-44E7-A30F-DB87B1722F94,817039,13,Saprotroph,|Plant Saprotroph|-Wood Saprotroph,Probable,Microfungus,NULL
979d7451c35a197f37de68d1bc3ad446,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Microdominikia;s__Microdominikia_sp,Microdominikia,0CBCFFBC-45AD-4C74-943C-C2F53A31B502,831098,13,Symbiotroph,|Arbuscular Mycorrhizal|-Endophyte,Probable,Microfungus,NULL
d9d5ea12bd8167fc277c2378acfa47d3,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinopsis;s__Coprinopsis_udicola,Coprinopsis,C8B57750-1A88-451D-8715-9B9574504389,17366,13, Saprotroph,|Undefined Saprotroph|,Probable,Agaricoid,NULL
a2bc2dac743d0b79ba18d58ec45613d0,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Tetracladium;s__Tetracladium_sp,Tetracladium,1CB1CBE6-36B9-11D5-9548-00D0592D548C,10191,13,Saprotroph,|Plant Saprotroph|-Undefined Saprotroph,Probable,Microfungus,NULL
a93b0a609b45cedaeaf1dc75099fae5c,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Corynesporascaceae;g__Corynespora;s__Corynespora_sp,Corynespora,1CB18531-36B9-11D5-9548-00D0592D548C,7795,13,Pathotroph-Saprotroph-Symbiotroph,Endophyte-Lichen Parasite-|Plant Pathogen|-Undefined Saprotroph,Probable,Microfungus,NULL
8b453f61a2ab952edbbfd8b8a59e3801,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Acrospermales;f__Acrospermaceae;g__Gonatophragmium;s__Gonatophragmium_epilobii,Gonatophragmium,1CB1C775-36B9-11D5-9548-00D0592D548C,8376,13,Pathotroph-Saprotroph-Symbiotroph,Endophyte-Plant Pathogen-|Plant Saprotroph|-Undefined Saprotroph,Probable,Microfungus,NULL
b2f1e5f97b0bc27679a07336e25d2863,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Kamienskia;s__Kamienskia_perpusilla,Kamienskia,EC3C6C34-F458-4509-96A2-E5C302BA7F33,808260,13,Symbiotroph,|Arbuscular Mycorrhizal|-Endophyte,Probable,Microfungus,NULL
207a8b55e4ffbd31927f851e7471b288,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Calloriaceae;g__Calloriaceae_gen_Incertae_sedis;s__Calloriaceae_sp,NA,NA,NA,NA,NA,NA,NA,NA,NA
b399c969f16c8ce48723dce4ab34224a,k__Fungi,NA,NA,NA,NA,NA,NA,NA,NA,NA
7cd565ec6bd9dd9495bb4ff5abe61c5a,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Apiosordaria;s__Apiosordaria_sp,Apiosordaria,1CB1C493-36B9-11D5-9548-00D0592D548C,262,13,Saprotroph,|Dung Saprotroph|-Undefined Saprotroph,Highly Probable,Microfungus,NULL
8587d2d7f65d4820c9401626612eb5ca,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_mori,Fusarium,1CB188FE-36B9-11D5-9548-00D0592D548C,8284,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Lichen Parasite-|Plant Pathogen|-Plant Saprotroph-Undefined Saprotroph-Wood Saprotroph,Possible,Microfungus,Soft Rot
aaa94c290ed07e8c2be9d64522f4b5b2,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;g__Cucurbitariaceae_gen_Incertae_sedis;s__Cucurbitariaceae_sp,Cucurbitariaceae,E7FBF69C-E136-452E-91BC-894D30ABD816,816502,9,Pathotroph-Saprotroph,Plant Pathogen-Wood Saprotroph,Probable,Microfungus,NULL
76117fabbfb856287d1e1f3144737457,k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae,Orbiliaceae,1CB19716-36B9-11D5-9548-00D0592D548C,81091,9,Saprotroph,Wood Saprotroph,Probable,Microfungus,NULL
55b55d6cee9b0f24137e493505f98747,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Cistella;s__Cistella_sp,Cistella,1CB182D0-36B9-11D5-9548-00D0592D548C,1069,13,Saprotroph-Symbiotroph,Endophyte-Plant Saprotroph-Undefined Saprotroph-|Wood Saprotroph|,Probable,Microfungus,NULL
2411fdefd3af8b51bfd88bde69b6a710,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_tephrensis,Vishniacozyma,45266574-1EE5-4A93-B0A6-2885A7F45AE1,813272,13,Saprotroph,|Undefined Saprotroph|,Probable,Yeast,NULL
0dab6a75ddac5ce5285f41b18f6cb3b1,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales,NA,NA,NA,NA,NA,NA,NA,NA,NA
81cc3e5b1e651156bc99811034a1e6a5,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Hypocreales_gen_Incertae_sedis;s__Hypocreales_sp,Hypocreales,1CB18E60-36B9-11D5-9548-00D0592D548C,90477,7,Saprotroph,Undefined Saprotroph,Possible,Microfungus,NULL
be412b9d9a8f93858d1cf6a34620c768,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizophagus;s__Rhizophagus_sp,Rhizophagus,1CB1CAF7-36B9-11D5-9548-00D0592D548C,20482,13,Symbiotroph,|Arbuscular Mycorrhizal|-Endophyte,Highly Probable,Microfungus,NULL
b2dd1c40b823af719b9c58ad3f8ca4ca,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala,Exophiala,1CB1C728-36B9-11D5-9548-00D0592D548C,8233,13,Pathotroph-Saprotroph-Symbiotroph,|Animal Parasite|-Animal Pathogen-Endophyte-Plant Saprotroph-Undefined Saprotroph,Probable,Dimorphic-Facultative Yeast,NULL
b5efbeb22b591619db54da05f0a73885,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Hypocreales_gen_Incertae_sedis;s__Hypocreales_sp,Hypocreales,1CB18E60-36B9-11D5-9548-00D0592D548C,90477,7,Saprotroph,Undefined Saprotroph,Possible,Microfungus,NULL
8e2cc0de20db88ff2df74851bf3a0b21,k__Fungi,NA,NA,NA,NA,NA,NA,NA,NA,NA
c6e196108abe324fbe4d840f41c9f400,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hygrophoraceae;g__Hygrocybe;s__Hygrocybe_conica,Hygrocybe,1CB18DA5-36B9-11D5-9548-00D0592D548C,17806,13,Saprotroph-Symbiotroph,|Undefined Saprotroph|-Undefined Symbiotroph,Probable,Agaricoid,NULL
9a2dbfa8ebcb5feb5b873594c2280ea7,k__Fungi;p__Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA
ebe4016d1da236f1eb62dc28f51fb8df,k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Podila;s__Podila_humilis,Mortierellaceae,3BD31551-4295-4664-858B-8E44073A293E,816415,9,Saprotroph-Symbiotroph,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph,Possible,Microfungus,NULL
f55c2a66d9759bbc3e8c0307e81d4ec0,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizophagus;s__Rhizophagus_sp,Rhizophagus,1CB1CAF7-36B9-11D5-9548-00D0592D548C,20482,13,Symbiotroph,|Arbuscular Mycorrhizal|-Endophyte,Highly Probable,Microfungus,NULL
7f629d89fb4bd7b021c02443b5ac0885,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Verruciconidia,Bionectriaceae,1CB1CCCB-36B9-11D5-9548-00D0592D548C,82088,9,Pathotroph-Saprotroph,Algal Parasite-Bryophyte Parasite-Fungal Parasite-Undefined Saprotroph,Probable,Microfungus,NULL
afa8e8759757a1543e7901d1ba6f5cc5,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Kamienskia;s__Kamienskia_perpusilla,Kamienskia,EC3C6C34-F458-4509-96A2-E5C302BA7F33,808260,13,Symbiotroph,|Arbuscular Mycorrhizal|-Endophyte,Probable,Microfungus,NULL
7f5e5d8818dbab823cb559553466c5ee,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Psathyrella;s__Psathyrella_panaeoloides,Psathyrella,1CB19D03-36B9-11D5-9548-00D0592D548C,18378,13,Saprotroph,Plant Saprotroph-|Wood Saprotroph|,Probable,Agaricoid,NULL
be3440cb4936761a8e4d97afe5cf8f60,k__Fungi;p__Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA
9a0e083586e8ca5b8c44979e14ec7d15,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Alloacremonium;s__Alloacremonium_humicola,Bionectriaceae,1CB1CCCB-36B9-11D5-9548-00D0592D548C,82088,9,Pathotroph-Saprotroph,Algal Parasite-Bryophyte Parasite-Fungal Parasite-Undefined Saprotroph,Probable,Microfungus,NULL
3534f76d1ae593cc80170f2c74c0d4aa,k__Fungi,NA,NA,NA,NA,NA,NA,NA,NA,NA
a8023f664000763b810ca6035539bb26,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Leotiales;f__Leotiales_fam_Incertae_sedis;g__Alatospora;s__Alatospora_sp,Alatospora,1CB1CEF9-36B9-11D5-9548-00D0592D548C,7085,13,Saprotroph,|Plant Saprotroph|-Undefined Saprotroph,Probable,Microfungus,NULL
74c8acb8b3f87b56e99b8de3b0950b7f,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lentitheciaceae;g__Darksidea;s__Darksidea_alpha,Darksidea alpha,A5ADEDA0-2B7A-47CF-9BC9-CF94F01C3F45,810761,20,Symbiotroph,Endophyte,Highly Probable,Microfungus,NULL
a528f257a65153e3e6f2c61074f74908,k__Fungi;p__Ascomycota;c__Dothideomycetes,NA,NA,NA,NA,NA,NA,NA,NA,NA
0190edb4b184becce4da00d3a878ae20,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Stachybotryaceae_gen_Incertae_sedis;s__Stachybotryaceae_sp,Hypocreales,1CB18E60-36B9-11D5-9548-00D0592D548C,90477,7,Saprotroph,Undefined Saprotroph,Possible,Microfungus,NULL
20b9b2b513bbaf56548a7fcc574cf5f8,k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizophagus,Rhizophagus,1CB1CAF7-36B9-11D5-9548-00D0592D548C,20482,13,Symbiotroph,|Arbuscular Mycorrhizal|-Endophyte,Highly Probable,Microfungus,NULL
352628c939a0bd64820b3a79ffa10ccc,k__Fungi,NA,NA,NA,NA,NA,NA,NA,NA,NA
97f4a23af21f5240db268b7547bb9ee3,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Neoascochyta;s__Neoascochyta_graminicola,Neoascochyta,71B2A46B-2F6F-4441-ACA8-CE030DDEEFB0,814064,13,Pathotroph-Saprotroph,|Plant Pathogen|-Plant Saprotroph,Probable,Microfungus,NULL
9fc357a19eec7d5cee1b083b2d474bd0,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Cistella;s__Cistella_sp,Cistella,1CB182D0-36B9-11D5-9548-00D0592D548C,1069,13,Saprotroph-Symbiotroph,Endophyte-Plant Saprotroph-Undefined Saprotroph-|Wood Saprotroph|,Probable,Microfungus,NULL
b068b9640481f082cc60cc0438ec8aa2,k__Fungi;p__Ascomycota,NA,NA,NA,NA,NA,NA,NA,NA,NA
04994b9ab6b6c47f05a688696ade8dcc,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_terricola,Preussia,1CB1CA81-36B9-11D5-9548-00D0592D548C,4363,13,Saprotroph,|Dung Saprotroph|-Undefined Saprotroph,Probable,Microfungus,NULL
4e783807c3133ec703f2f11606e51560,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Chaetomiaceae_gen_Incertae_sedis;s__Chaetomiaceae_sp,Chaetomiaceae,1CB1CCE0-36B9-11D5-9548-00D0592D548C,80582,9,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Dung Saprotroph-Endophyte-Epiphyte-Plant Saprotroph-Wood Saprotroph,Possible,Microfungus,Soft Rot
